Topic,Word,Frequency
1055,voterid,1
1056,provided,1
1057,almost,1
1058,ago,1
1059,message,1
1060,12th,1
1061,2020,1
1062,honourable,1
1063,sushmaji,1
1064,client,1
1065,canada,2
1066,e,1
1067,mentioned,1
1068,citizen,1
1069,help,3
1070,bangladeshi,2
1071,fake,2
1072,kuwait,1
1073,arrested,1
1074,look,1
1075,making,1
1076,within,1
1077,coverage,1
1078,area,1
1079,maybe,1
1080,even,1
1081,extra,1
1082,cost,1
1083,would,1
1084,awesome,1
1085,guys,1
1086,could,1
1087,fetch,1
1088,forgotten,1
1089,something,1
1090,important,1
1091,bengaluru,1
1092,fare,1
1093,office,1
1094,bengladeshi,1
1095,hearing,1
1096,rahulgandhi,1
1097,many,1
1098,documentations,1
1099,happening,1
1100,karnataka,1
1101,rule,1
1102,answer,1
1103,thanks,3
1104,cisf,1
1105,police,2
1106,havenlost,1
1107,called,1
1108,found,1
1109,hand,3
1110,great,1
1111,full,1
1112,wow,1
1113,illegal,1
1114,staying,1
1115,bhubaneswar,1
1116,pancard,1
1117,trying,1
1118,go,1
1119,saudiarabia,1
1120,glasses,1
1121,wine,1
1122,far,1
1123,anniesgale,1
1124,pulled,1
1125,guard,1
1126,guy,1
1127,barman,1
1128,onfire,1
1129,dear,1
1130,shocked,1
1131,know,1
1132,2pm,1
1133,asked,4
1134,reasons,1
1135,answering,1
1136,booked,1
1137,tickets,1
1138,hard,1
1139,earned,1
1140,money,3
1141,abandon,1
1142,j0910997,1
1143,pls,1
1144,solve,1
1145,checked,1
1146,9,1
1147,reassuring,1
1148,actually,1
1149,cool,1
1150,wifi,1
1151,password,1
1152,lounge,1
1153,seriously,1
1154,surveillance,1
1155,traveller,2
1156,led,1
1157,dark,1
1158,room,1
1159,submit,1
1160,folded,1
1161,refused,1
1162,coz,1
1163,ask,1
1164,relevant,1
1165,questions,1
1166,fold,1
1167,put,1
1168,inspector,1
1169,ashish,1
1170,mr,1
1171,kumndan,1
1172,effort,1
1173,search,1
1174,valuable,1
1175,cards,1
1176,etc,1
1177,left,1
1178,forget,1
1179,somewhere,1
1180,stopped,1
1181,leaving,1
1182,india,2
1183,bangalore,41
1184,airport,39
1185,exit,1
1186,control,1
1187,list,1
1188,got,1
1189,passport,40
