Topic,Word,Frequency
1220,even,3
1221,though,1
1222,may,1
1223,worse,1
1224,selection,1
1225,compared,1
1226,delhi,2
1227,t3,2
1228,much,3
1229,beautiful,2
1230,say,1
1231,aesthetic,1
1232,outside,5
1233,make,2
1234,feel,1
1235,like,5
1236,city,3
1237,red,1
1238,sauce,1
1239,pasta,1
1240,lounge,3
1241,better,2
1242,many,2
1243,whatever,1
1244,priced,1
1245,bengaluru,1
1246,calling,2
1247,ccd,1
1248,boyzone,1
1249,rock,1
1250,band,1
1251,used,1
1252,guitar,1
1253,one,6
1254,song,1
1255,back,2
1256,hotel,4
1257,work,3
1258,nice,2
1259,food,12
1260,safe,1
1261,twice,1
1262,mouth,1
1263,allergy,1
1264,inspection,1
1265,fssaiindia,1
1266,become,1
1267,lively,1
1268,lots,1
1269,still,1
1270,paying,1
1271,emi,1
1272,credit,1
1273,card,3
1274,bill,1
1275,incurred,1
1276,2,2
1277,months,1
1278,ago,1
1279,sure,3
1280,today,1
1281,seems,1
1282,far,1
1283,relaxed,1
1284,rush,1
1285,sipping,1
1286,coke,1
1287,lone,1
1288,alone,1
1289,pblc,1
1290,place,1
1291,stop,1
1292,spending,1
1293,money,2
1294,social,1
1295,media,1
1296,build,1
1297,long,2
1298,time,4
1299,car,1
1300,parking,1
1301,would,4
1302,great,4
1303,visit,2
1304,see,4
1305,completed,1
1306,malguldi,1
1307,days,2
1308,really,2
1309,pleased,1
1310,design,1
1311,icicibank,1
1312,coral,1
1313,working,1
1314,t2,2
1315,mention,2
1316,website,1
1317,literally,3
1318,worst,2
1319,experience,2
1320,proper,1
1321,veg,1
1322,atleast,1
1323,terminal,3
1324,access,1
1325,awesome,2
1326,transformation,1
1327,find,1
1328,shopping,2
1329,area,1
1330,bars,1
1331,remember,1
1332,nothing,1
1333,except,1
1334,roads,1
1335,bial,1
1336,til,1
1337,karnataka,1
1338,style,1
1339,court,2
1340,high,1
1341,veena,1
1342,stores,3
1343,banagalore,1
1344,cafe,1
1345,equivalent,1
1346,mens,1
1347,toilet,1
1348,near,1
1349,choose,2
1350,self,1
1351,service,2
1352,vibrator,1
1353,given,1
1354,customers,1
1355,vibrates,1
1356,inform,1
1357,go,1
1358,get,1
1359,counter,1
1360,blr,1
1361,counters,2
1362,ones,2
1363,beyond,1
1364,security,2
1365,check,3
1366,taste,1
1367,serves,2
1368,plastic,1
1369,plates,2
1370,whch,1
1371,lk,1
1372,hv,1
1373,bn,1
1374,cursorily,1
1375,washed,1
1376,dspsbl,1
1377,eatrightmonk,1
1378,kfc,1
1379,mcdonalds,1
1380,south,3
1381,indian,3
1382,filled,1
1383,carbs,1
1384,biryanis,1
1385,etc,2
1386,guy,1
1387,shouting,1
1388,opened,1
1389,late,1
1390,thus,1
1391,huge,2
1392,line,1
1393,said,1
1394,shameful,1
1395,wait,1
1396,breakfast,3
1397,subway,2
1398,absolutely,2
1399,disgusting,1
1400,run,2
1401,trays,1
1402,gave,1
1403,pepsi,1
1404,lid,1
1405,difficulty,1
1406,carrying,1
1407,baggage,2
1408,prices,1
1409,higher,1
1410,normally,1
1411,seen,2
1412,sub,1
1413,saynotosub,1
1414,patheticservice,1
1415,sum,1
1416,sick,1
1417,fr,1
1418,must,1
1419,going,3
1420,coringa,1
1421,andhra,2
1422,yelahanka,1
1423,dog,1
1424,along,1
1425,send,1
1426,spend,1
1427,businesses,1
1428,profit,1
1429,handing,1
1430,pvt,1
1431,increase,1
1432,productivity,1
1433,employment,1
1434,opportunities,1
1435,tourism,1
1436,kerala,1
1437,look,2
1438,small,3
1439,come,2
1440,take,2
1441,flight,2
1442,bombay,1
1443,kickass,1
1444,parsi,1
1445,need,2
1446,fancy,2
1447,european,1
1448,screeners,1
1449,stumbling,1
1450,half,1
1451,asleep,1
1452,full,1
1453,exhausted,1
1454,brain,1
1455,swiggy,1
1456,pe,1
1457,kare,1
1458,called,1
1459,malgudi,4
1460,looks,1
1461,well,2
1462,thought,1
1463,retail,1
1464,f,1
1465,b,1
1466,vegetarian,2
1467,non,1
1468,tiffin,2
1469,box,1
1470,something,1
1471,idli,2
1472,stall,1
1473,assure,1
1474,u,1
1475,roaring,1
1476,business,3
1477,got,3
1478,info,1
1479,musicians,1
1480,performing,2
1481,last,3
1482,week,1
1483,took,2
1484,5,1
1485,calls,1
1486,yippie,1
1487,original,1
1488,coorg,1
1489,coffee,1
1490,theme,1
1491,smilebengaluru,1
1492,actually,1
1493,think,1
1494,express,1
1495,among,1
1496,best,4
1497,world,1
1498,love,3
1499,properly,1
1500,planned,1
1501,cyber,1
1502,townships,1
1503,north,1
1504,schools,1
1505,colleges,1
1506,parks,1
1507,homes,1
1508,cinemas,1
1509,workspaces,1
1510,wednesday,1
1511,delayed,1
1512,4hrs,1
1513,punny,1
1514,coasters,1
1515,altavita,1
1516,made,1
1517,chuckle,1
1518,bit,1
1519,shutterblurrp,1
1520,added,1
1521,photo,1
1522,pool,1
1523,lot,1
1524,water,3
1525,retailed,1
1526,rs,1
1527,65,1
1528,500,1
1529,ml,1
1530,volcanic,1
1531,regular,1
1532,brands,1
1533,available,2
1534,karnatakavarthe,1
1535,eat,2
1536,particular,1
1537,two,1
1538,reasons,1
1539,serve,1
1540,sparrows,2
1541,equipped,1
1542,cafes,1
1543,book,1
1544,library,1
1545,atm,2
1546,gorecessionista,1
1547,unfortunately,1
1548,bottle,1
1549,mineral,1
1550,chennai,1
1551,decent,1
1552,international,3
1553,good,2
1554,art,1
1555,swanky,1
1556,heart,1
1557,weeps,1
1558,aaichnairport,1
1559,queues,1
1560,vendors,1
1561,kempegowda_air,1
1562,queue,1
1563,coming,1
1564,2011,1
1565,precise,1
1566,could,1
1567,found,2
1568,abundance,1
1569,nuisance,1
1570,droppings,1
1571,picked,1
1572,chilli,1
1573,story,1
1574,interesting,2
1575,ilovechilli,1
1576,yup,1
1577,rt,1
1578,thehumerus,1
1579,24,1
1580,hour,1
1581,right,2
1582,confirming,1
1583,yougomanwhyme,1
1584,tiffen,1
1585,wow,1
1586,zonin,1
1587,prosecco,1
1588,several,1
1589,amazing,1
1590,number,2
1591,bengalis,1
1592,departure,1
1593,despite,1
1594,bengali,1
1595,cannot,1
1596,fight,1
1597,people,2
1598,walk,1
1599,quietly,1
1600,hi,1
1601,freshmenuindia,1
1602,might,1
1603,left,1
1604,behind,1
1605,debit,1
1606,night,1
1607,please,1
1608,someone,1
1609,unable,1
1610,speak,1
1611,human,1
1612,support,1
1613,la,1
1614,alta,1
1615,vista,1
1616,airports,1
1617,alternative,1
1618,lounges,2
1619,suck,1
1620,bad,1
1621,nowadays,1
1622,low,1
1623,maintained,2
1624,gvk,1
1625,group,1
1626,reddy,1
1627,know,1
1628,facts,1
1629,pg,1
1630,telugu,1
1631,capable,1
1632,running,1
1633,capital,1
1634,fat,1
1635,feeding,1
1636,leftovers,1
1637,budge,1
1638,approach,1
1639,Bangalore,11
1640,clearly,1
1641,rather,1
1642,I've,1
1643,India.,2
1644,Feels,1
1645,architecture,1
1646,desert...,1
1647,soft,1
1648,drinks...,1
1649,Please,1
1650,learn,1
1651,others.,1
1652,Airport,6
1653,domestic,1
1654,lounge!,1
1655,"vibe,",1
1656,food.Trying,1
1657,fit.,1
1658,also,2
1659,B2B,1
1660,ingredients,1
1661,supply,1
1662,business.Yeah,1
1663,around,1
1664,hours,1
1665,reach,1
1666,Sunday,1
1667,BluSmart.,1
1668,Good,1
1669,Food,1
1670,-,1
1671,Coming,1
1672,soon,1
1673,Airport.Image,1
1674,"Bengaluru,",1
1675,Lodged,1
1676,request,1
1677,28,1
1678,Sep,2
1679,repair,1
1680,;,1
1681,27,1
1682,disappointed,1
1683,corporate,1
1684,meal,2
1685,today's,1
1686,Blr,1
1687,Hyd,1
1688,flight.,2
1689,BLR,3
1690,.,1
1691,Hello,1
1692,Rahees,1
1693,",food",1
1694,"great,and",1
1695,beverages,2
1696,fine.,1
1697,variety,1
1698,dosas,1
1699,from.,1
1700,Masala,1
1701,dosa,3
1702,plain,1
1703,"dosa,",1
1704,try,1
1705,today.,2
1706,Grabbed,1
1707,quick,2
1708,Airport's,2
1709,court.,1
1710,aloo,1
1711,paratha,1
1712,fantastic.,1
1713,Exploring,2
1714,local,2
1715,flavors,1
1716,Airport.,3
1717,biryani,1
1718,top-notch.,1
1719,lounges.,1
1720,snacks,1
1721,perfect,1
1722,layover.,1
1723,options,2
1724,cuisine.,1
1725,Sushi,1
1726,lunch,1
1727,Treating,1
1728,gourmet,1
1729,fine,1
1730,dining,2
1731,Trying,1
1732,craft,1
1733,beers,1
1734,bar.,1
1735,Cheers,1
1736,Bangalore.,1
1737,Healthy,1
1738,aplenty,1
1739,salads,1
1740,choice,1
1741,guilt-free,1
1742,meal.,1
1743,Spice,1
1744,journey,1
1745,flavorful,1
1746,biryani.,1
1747,spice,1
1748,levels,1
1749,right.,1
1750,"flight.Yes,",1
1751,please.The,1
1752,airport's,3
1753,joint,1
1754,hit.,1
1755,buffet,1
1756,delightful,1
1757,surprise.,1
1758,Great,1
1759,way,1
1760,start,1
1761,day,1
1762,healthy,1
1763,filling,1
1764,Mediterranean,1
1765,salad,1
1766,lunch.,1
