Topic,Word,Frequency
1758,bite,1
1759,sandwiches,1
1760,delicious.,1
1761,Hopping,1
1762,flights?,1
1763,Grab,1
1764,quick,1
1765,espresso,1
1766,keep,1
1767,awake,1
1768,energized.,1
1769,chocolate,1
1770,hand.,1
1771,miss,1
1772,opportunity,1
1773,savor,1
1774,I'm,2
1775,Bangalore.,1
1776,green,1
1777,calm,1
1778,pre-flight,1
1779,jitters.,1
1780,airport's,3
1781,selection,1
1782,impressive.,1
1783,Bangalore's,1
1784,famous,1
1785,wake,1
1786,gem.,1
1787,Exploring,1
1788,bookshop.,1
1789,chamomile,1
1790,complements,1
1791,perfectly.,1
1792,always,1
1793,buttermilk,1
1794,refreshing.,1
1795,Late-night,1
1796,craving.,1
1797,24-Jul,1
1798,shop,1
1799,savior.,1
1800,Sunday,1
1801,view.,1
1802,great,1
1803,lot,1
1804,folks,1
1805,twitter,1
1806,already,1
1807,spoke,1
1808,good,5
1809,terminal,4
1810,2,2
1811,bangalore,56
1812,airport,54
1813,one,7
1814,mentioned,1
1815,best,3
1816,part,1
1817,.,2
1818,smoking,2
1819,zone,2
1820,outside,4
1821,area,3
1822,like,3
1823,cafe,45
1824,park,1
1825,getting,1
1826,cramped,1
1827,closed,1
1828,full,1
1829,smoke,2
1830,awesome,2
1831,ninchi,1
1832,baitaki,1
1833,raagane,1
1834,micro,1
1835,goa,2
1836,feels,1
1837,cafes,6
1838,resto,1
1839,bars,1
1840,brewery,2
1841,early,1
1842,morning,2
1843,flight,2
1844,catch,1
1845,shud,1
1846,go,2
1847,late,1
1848,night,2
1849,try,2
1850,open,1
1851,soul,1
1852,mate,1
1853,breeze,1
1854,check,5
1855,mitti,1
1856,around,1
1857,purpose,1
1858,driven,1
1859,initiative,1
1860,enabling,1
1861,differently,1
1862,abled,1
1863,socent,1
1864,anyone,2
1865,want,2
1866,hang,1
1867,bar,1
1868,feel,1
1869,really,1
1870,tempted,1
1871,never,2
1872,time,3
1873,energy,1
1874,til,1
1875,karnataka,3
1876,style,1
1877,restaurant,2
1878,t3,1
1879,food,2
1880,court,1
1881,delhi,1
1882,high,1
1883,veena,1
1884,stores,2
1885,banagalore,1
1886,equivalent,1
1887,bubble,2
1888,stranger,1
1889,offered,1
1890,co,1
1891,founder,1
1892,role,1
1893,crypto,2
1894,startup,1
1895,10,1
1896,minute,1
1897,chat,1
1898,startups,1
1899,playing,1
1900,w,1
1901,fire,1
1902,life,1
1903,goes,1
1904,played,1
1905,random,1
1906,street,1
1907,dogratishaa,1
1908,beautiful,2
1909,video,1
1910,made,2
1911,day,10
1912,saw,1
1913,sparrows,4
1914,inside,3
1915,several,1
1916,number,1
1917,got,1
1918,breweries,1
1919,restaurants,2
1920,sweetshops,1
1921,whatever,1
1922,need,3
1923,wish,1
1924,would,1
1925,indian,2
1926,flag,1
1927,tricolour,1
1928,tajbangalore,1
1929,ashwinrb,1
1930,iphonexs,1
1931,iphoneography,1
1932,shotoniphone,1
1933,77,1
1934,east,1
1935,taj,1
1936,drink,1
1937,beer,3
1938,windmills,2
1939,place,2
1940,minimalism,2
1941,adorable,1
1942,cafeteller,1
1943,cafehopper,1
1944,teampixel,1
1945,cafelife,1
1946,caferacersofinstagram,1
1947,nammabengaluru,1
1948,waiting,2
1949,become,1
1950,interesting,1
1951,adventurous,1
1952,barleys,1
1953,grapes,1
1954,kempegowda,1
1955,international,1
1956,lounge,3
1957,bengaluru,1
1958,noir,4
1959,gives,1
1960,way,4
1961,freshmenu,1
1962,meanwhile,1
1963,maiyya,1
1964,next,2
1965,door,1
1966,continues,1
1967,rock,1
1968,fave,1
1969,hatti,1
1970,kappi,1
1971,subway,1
1972,something,1
1973,plus,1
1974,seating,1
1975,overheard,1
1976,looks,1
1977,lalit,1
1978,modi,1
1979,happy,1
1980,new,2
1981,year,3
1982,lemon,1
1983,tart,1
1984,pretty,1
1985,damn,1
1986,may,1
1987,tarty,1
1988,buggers,1
1989,player,1
1990,jersey,1
1991,speaking,1
1992,odia,1
1993,slangs,1
1994,aloud,1
1995,even,2
1996,sports,1
1997,change,1
1998,assholes,1
1999,french,2
2000,sells,2
2001,raja,1
2002,get,2
2003,mumbai,1
2004,idea,1
2005,ghadazien,1
2006,man,1
2007,struggling,1
2008,alu,1
2009,paratha,1
2010,fork,1
2011,knife,1
2012,torture,1
2013,watch,1
2014,ist,1
2015,exchanged,1
2016,words,1
2017,kullhar,1
2018,south,1
2019,also,2
2020,must,1
2021,kinds,1
2022,idli,1
2023,vada,1
2024,masala,2
2025,dosa,1
2026,malgudi,1
2027,janat,1
2028,start,4
2029,greeted,1
2030,followed,1
2031,breakfast,3
2032,brahmins,1
2033,latte,1
2034,bliss,1
2035,fresh,2
2036,juices,1
2037,caramel,1
2038,coffee,14
2039,cafenoir,1
2040,discovered,1
2041,drinking,1
2042,hot,4
2043,without,1
2044,sugar,1
2045,alone,1
2046,sucks,1
2047,pl,2
2048,train,1
2049,staff,1
2050,take,1
2051,orders,1
2052,serve,1
2053,properly,1
2054,hate,2
2055,monopolies,1
2056,casual,1
2057,coming,1
2058,7,1
2059,course,1
2060,snacks,1
2061,gulpanag,1
2062,gud,1
2063,gul,1
2064,enjoy,1
2065,distance,1
2066,india,2
2067,cunningham,1
2068,rd,1
2069,well,1
2070,equipped,1
2071,book,2
2072,library,1
2073,atm,1
2074,shopping,2
2075,lived,1
2076,grown,1
2077,crumbs,2
2078,constant,1
2079,refrain,1
2080,tweets,1
2081,chai,2
2082,point,1
2083,serves,1
2084,boiled,1
2085,tea,4
2086,though,1
2087,costs,1
2088,rs,1
2089,25,1
2090,cannot,1
2091,b,1
2092,customized,1
2093,still,1
2094,better,2
2095,brown,1
2096,diarrhea,1
2097,reached,1
2098,wait,1
2099,4,1
2100,hours,1
2101,currently,1
2102,sitting,1
2103,hall,6
2104,domestic,3
2105,bangalor,1
2106,guy,2
2107,moved,1
2108,remembered,1
2109,years,1
2110,ago,1
2111,order,1
2112,mocha,1
2113,cafecoffeedaycafe,1
2114,served,1
2115,tamarind,1
2116,sauce,1
2117,sandwich,1
2118,local,2
2119,favorite,1
2120,think,1
2121,cafecoffeeday,1
2122,wtf,1
2123,stole,1
2124,seat,2
2125,eventhough,1
2126,reserved,1
2127,tissue,1
2128,packet,1
2129,kind,1
2130,people,1
2131,else,1
2132,wanted,1
2133,fmr,1
2134,wants,1
2135,join,1
2136,gate,1
2137,20,1
2138,audacious,1
2139,atwitter,1
2140,table,1
2141,foraging,1
2142,water,1
2143,airports,1
2144,flight.,2
2145,"Requesting,This",1
2146,week,1
2147,paid,1
2148,Starbucks,1
2149,Bangalore,3
2150,Sydney,1
2151,airport.,3
2152,chance,1
2153,drop,1
2154,Wolfgang,1
2155,Puck,1
2156,Airport,3
2157,T2,1
2158,left,1
2159,super,1
2160,unimpressed!,1
2161,avocado,1
2162,toast,1
2163,Caesar,1
2164,salad.,1
2165,Food,1
2166,average,1
2167,service.,1
2168,First,1
2169,stop,1
2170,BLR,1
2171,Airport:,1
2172,piping,1
2173,cup,6
2174,filter,2
2175,coffee.,1
2176,There's,1
2177,nothing,1
2178,South,1
2179,Indian,1
2180,day.,2
2181,Quick,1
2182,bite,1
2183,sandwiches,1
2184,delicious.,1
2185,Hopping,1
2186,flights?,1
2187,Grab,1
2188,quick,1
2189,espresso,1
2190,keep,1
2191,awake,1
2192,energized.,1
2193,chocolate,1
2194,hand.,1
2195,miss,1
2196,opportunity,1
2197,savor,1
2198,I'm,2
2199,Bangalore.,1
2200,green,1
2201,calm,1
2202,pre-flight,1
2203,jitters.,1
2204,airport's,3
2205,selection,1
2206,impressive.,1
2207,Bangalore's,1
2208,famous,1
2209,wake,1
2210,gem.,1
2211,Exploring,1
2212,bookshop.,1
2213,chamomile,1
2214,complements,1
2215,perfectly.,1
2216,always,1
2217,buttermilk,1
2218,refreshing.,1
2219,Late-night,1
2220,craving.,1
2221,24-Jul,1
2222,shop,1
2223,savior.,1
2224,Sunday,1
2225,view.,1
2226,great,1
